Date,Temperature
2002-10-24,-31.29
2002-10-25,-35.97
2002-10-26,-34.63
2002-10-27,-38.86
2002-10-28,-44.86
2002-10-29,-37.76
2002-10-30,-33.67
2002-10-31,-28.08
2002-11-01,-28.35
2002-11-02,-21.83
2002-11-03,-21.38
2002-11-04,-20.26
2002-11-05,-22.91
2002-11-06,-23.38
2002-11-07,-24.26
2002-11-08,-27.9
2002-11-09,-22.38
2002-11-10,-25.84
2002-11-11,-35.12
2002-11-12,-32.91
2002-11-13,-34.43
2002-11-14,-35.75
2002-11-15,-30.76
2002-11-16,-28.83
2002-11-17,-27.54
2002-11-18,-25.42
2002-11-19,-23.35
2002-11-20,-22.52
2002-11-21,-27.82
2002-11-22,-23.64
2002-11-23,-32.36
2002-11-24,-29.67
2002-11-25,-24.37
2002-11-26,-25.02
2002-11-27,-28.8
2002-11-28,-22.15
2002-11-29,-20.32
2002-11-30,-20.71
2002-12-01,-20.3
2002-12-02,-24.51
2002-12-03,-24.88
2002-12-04,-25.36
2002-12-05,-22.34
2002-12-06,-22.32
2002-12-07,-28.74
2002-12-08,-30.54
2002-12-09,-20.4
2002-12-10,-20.27
2002-12-11,-18.87
2002-12-12,-27.4
2002-12-13,-31.18
2002-12-14,-28.65
2002-12-15,-31.33
2002-12-16,-47.11
2002-12-17,-27.12
2002-12-18,-33.34
2002-12-19,-34.03
2002-12-20,-32.28
2002-12-21,-41.09
2002-12-22,-23.67
2002-12-23,-20.8
2002-12-24,-23.34
2002-12-25,-23.96
2002-12-26,-25.15
2002-12-27,-26.93
2002-12-28,-30.67
2002-12-29,-30.06
2002-12-30,-30.21
2002-12-31,-26.33
2003-01-01,-30.22
2003-01-02,-50.05
2003-01-03,-28.51
2003-01-04,-21.58
2003-01-05,-20.46
2003-01-06,-22.49
2003-01-07,-25.01
2003-01-08,-23.96
2003-01-09,-24.71
2003-01-10,-18.15
2003-01-11,-19.45
2003-01-12,-20.17
2003-01-13,-23.86
2003-01-14,-34.19
2003-01-15,-41.23
2003-01-16,-45.1
2003-01-17,-51.07
2003-01-18,-46.23
2003-01-19,-31.53
2003-01-20,-35.51
2003-01-21,-42.01
2003-01-22,-45.51
2003-01-23,-47.58
2003-01-24,-50.13
2003-01-25,-45.5
2003-01-26,-47.21
2003-01-27,-45.48
2003-01-28,-47.78
2003-01-29,-50.5
2003-01-30,-23.08
2003-01-31,-30.66
2003-02-01,-40.55
2003-02-02,-43.9
2003-02-03,-49.08
2003-02-04,-35.86
2003-02-05,-28.89
2003-02-06,-30.05
2003-02-07,-31.49
2003-02-08,-36.19
2003-02-09,-30.86
2003-02-10,-31.29
2003-02-11,-29.81
2003-02-12,-29.71
2003-02-13,-27.76
2003-02-14,-32.14
2003-02-15,-37.94
2003-02-16,-22.51
2003-02-17,-23.14
2003-02-18,-32.54
2003-02-19,-33.49
2003-02-20,-40.46
2003-02-21,-32.65
2003-02-22,-31.65
2003-02-23,-37.61
2003-02-24,-25.59
2003-02-25,-27.82
2003-02-26,-29.45
2003-02-27,-30.88
2003-02-28,-20.24
2003-03-01,-19.03
2003-03-02,-24.29
2003-03-03,-24.03
2003-03-04,-36.94
2003-03-05,-31.18
2003-03-06,-23.65
2003-03-07,-29.95
2003-03-08,-33.04
2003-03-09,-27.74
2003-03-10,-37.02
2003-03-11,-29.26
2003-03-12,-28.06
2003-03-13,-39.08
2003-03-14,-36.33
2003-03-15,-22.08
2003-03-16,-16.22
2003-03-17,-16.74
2003-03-18,-22.94
2003-03-19,-18.72
2003-03-20,-27.06
2003-03-21,-28.96
2003-03-22,-29.99
2003-03-23,-31.69
2003-03-24,-32.25
2003-03-25,-32.89
2003-03-26,-35.83
2003-03-27,-36.73
2003-03-28,-32.66
2003-03-29,-31.79
2003-03-30,-36.22
2003-03-31,-34.28
2003-04-01,-29.64
2003-04-02,-41.26
2003-04-03,-49.35
2003-04-04,-31.4
2003-04-05,-15.39
2003-04-06,-14.6
2003-04-07,-30
2003-04-08,-29.77
2003-04-09,-25.18
2003-04-10,-23.3
2003-04-11,-24.12
2003-04-12,-29.9
2003-04-13,-33.33
2003-04-14,-25.97
2003-04-15,-20.27
2003-04-16,-15.94
2003-04-17,-15.31
2003-04-18,-17.58
2003-04-19,-27.73
2003-04-20,-26.93
2003-04-21,-26.53
2003-04-22,-19.47
2003-04-23,-18.49
2003-04-24,-22.25
2003-04-25,-29.65
2003-04-26,-27.26
2003-04-27,-28.71
2003-04-28,-26.83
2003-04-29,-22.36
2003-04-30,-21.93
2003-05-01,-20.92
2003-05-02,-17.16
2003-05-03,-20.83
2003-05-04,-24.78
2003-05-05,-21.66
2003-05-06,-19.33
2003-05-07,-17.16
2003-05-08,-21.2
2003-05-09,-21.14
2003-05-10,-28.89
2003-05-11,-27.5
2003-05-12,-25.84
2003-05-13,-18.48
2003-05-14,-16.5
2003-05-15,-15.94
2003-05-16,-14.68
2003-05-17,-13.7
2003-05-18,-14.39
2003-05-19,-13.39
2003-05-20,-15.81
2003-05-21,-12.7
2003-05-22,-10.48
2003-05-23,-10.3
2003-05-24,-11.98
2003-05-25,-16.58
2003-05-26,-17.46
2003-05-27,-15.12
2003-05-28,-11.77
2003-05-29,-16.9
2003-05-30,-14.83
2003-05-31,-11.77
2003-06-01,-14.83
2003-06-02,-13.95
2003-06-03,-12.31
2003-06-04,-13.21
2003-06-05,-13
2003-06-06,-10.94
2003-06-07,-10.26
2003-06-08,-9.45
2003-06-09,-6.85
2003-06-10,-8.45
2003-06-11,-12.76
2003-06-12,-13.47
2003-06-13,-11.88
2003-06-14,-12.84
2003-06-15,-13.35
2003-06-16,-12.78
2003-06-17,-11.44
2003-06-18,-11.31
2003-06-19,-11.19
2003-06-20,-10.32
2003-06-21,-8.24
2003-06-22,-6.54
2003-06-23,-6.56
2003-06-24,-7.59
2003-06-25,-8.77
2003-06-26,-9.05
2003-06-27,-6.93
2003-06-28,-7.5
2003-06-29,-9.88
2003-06-30,-9.11
2003-07-01,-10.99
2003-07-02,-10.13
2003-07-03,-9.87
2003-07-04,-8.91
2003-07-05,-8.61
2003-07-06,-9.06
2003-07-07,-10.96
2003-07-08,-11.28
2003-07-09,-11.29
2003-07-10,-11.33
2003-07-11,-11.2
2003-07-12,-11.38
2003-07-13,-12.26
2003-07-14,-12.58
2003-07-15,-14.36
2003-07-16,-5.31
2003-07-17,-7.55
2003-07-18,-12.59
2003-07-19,-13.83
2003-07-20,-10.99
2003-07-21,-11.75
2003-07-22,-7.74
2003-07-23,-8.22
2003-07-24,-8.55
2003-07-25,-11.45
2003-07-26,-9.42
2003-07-27,-11.05
2003-07-28,-7.17
2003-07-29,-8.96
2003-07-30,-7.23
2003-07-31,-10.39
2003-08-01,-9.16
2003-08-02,-9.53
2003-08-03,-9.97
2003-08-04,-11.6
2003-08-05,-9.84
2003-08-06,-8.54
2003-08-07,-7.47
2003-08-08,-7.76
2003-08-09,-9.36
2003-08-10,-9.23
2003-08-11,-11
2003-08-12,-14.16
2003-08-13,-8.01
2003-08-14,-9.23
2003-08-15,-9.92
2003-08-16,-9.57
2003-08-17,-8.93
2003-08-18,-12.22
2003-08-19,-11.02
2003-08-20,-9.36
2003-08-21,-9.31
2003-08-22,-8.17
2003-08-23,-12.4
2003-08-24,-11.41
2003-08-25,-3.72
2003-08-26,-3.97
2003-08-27,-3.36
2003-08-28,-2.73
2003-08-29,-4.65
2003-08-30,-4.81
2003-08-31,-4.99
2003-09-01,-9.77
2003-09-02,-13.22
2003-09-03,-15.9
2003-09-04,-15.56
2003-09-05,-18.04
2003-09-06,-14.82
2003-09-07,-17.04
2003-09-08,-15.67
2003-09-09,-14.01
2003-09-10,-12.23
2003-09-11,-17.73
2003-09-12,-15.36
2003-09-13,-16.32
2003-09-14,-14.75
2003-09-15,-16.42
2003-09-16,-19.63
2003-09-17,-22.69
2003-09-18,-17.18
2003-09-19,-16.82
2003-09-20,-32.12
2003-09-21,-29.83
2003-09-22,-19.81
2003-09-23,-21.26
2003-09-24,-25.53
2003-09-25,-32.7
2003-09-26,-14.46
2003-09-27,-12.62
2003-09-28,-25.84
2003-09-29,-16.38
2003-09-30,-12.87
2003-10-01,-11.39
2003-10-02,-22.7
2003-10-03,-24.79
2003-10-04,-25.67
2003-10-05,-29.57
2003-10-06,-32.53
2003-10-07,-35.58
2003-10-08,-42.44
2003-10-09,-30.13
2003-10-10,-29.72
2003-10-11,-21.61
2003-10-12,-19.19
2003-10-13,-18.81
2003-10-14,-20.79
2003-10-15,-14.5
2003-10-16,-16.92
2003-10-17,NA
2003-10-18,NA
2003-10-19,NA
2003-10-20,NA
2003-10-21,NA
2003-10-22,NA
2003-10-23,NA
2003-10-24,NA
2003-10-25,-13.53
2003-10-26,-13.29
2003-10-27,-30.36
2003-10-28,-37.01
2003-10-29,-43.23
2003-10-30,NA
2003-10-31,NA
2003-11-01,NA
2003-11-02,NA
2003-11-03,NA
2003-11-04,NA
2003-11-05,NA
2003-11-06,NA
2003-11-07,-24
2003-11-08,-22.53
2003-11-09,-24.21
2003-11-10,-23.13
2003-11-11,-21.4
2003-11-12,-21.91
2003-11-13,-23.76
2003-11-14,-25.97
2003-11-15,-36.32
2003-11-16,-32.59
2003-11-17,-28.73
2003-11-18,NA
2003-11-19,NA
2003-11-20,NA
2003-11-21,NA
2003-11-22,NA
2003-11-23,NA
2003-11-24,NA
2003-11-25,NA
2003-11-26,NA
2003-11-27,NA
2003-11-28,NA
2003-11-29,NA
2003-11-30,NA
2003-12-01,-25.85
2003-12-02,-30.01
2003-12-03,-41.14
2003-12-04,-38
2003-12-05,-23.83
2003-12-06,-26.13
2003-12-07,-28.88
2003-12-08,-45.02
2003-12-09,NA
2003-12-10,NA
2003-12-11,NA
2003-12-12,-55.42
2003-12-13,-59.6
2003-12-14,-29.28
2003-12-15,-29.68
2003-12-16,-38.66
2003-12-17,-45.36
2003-12-18,-43
2003-12-19,-46.48
2003-12-20,-31.74
2003-12-21,-28.76
2003-12-22,-26.7
2003-12-23,-26.63
2003-12-24,-34.05
2003-12-25,-47.32
2003-12-26,-51.11
2003-12-27,-48.56
2003-12-28,-46.93
2003-12-29,-41.36
2003-12-30,-40.35
2003-12-31,-45.66
2004-01-01,-47.35
2004-01-02,-28.63
2004-01-03,-27.53
2004-01-04,-25.03
2004-01-05,-28.95
2004-01-06,-43.84
2004-01-07,-51.86
2004-01-08,-44.07
2004-01-09,-31.2
2004-01-10,-26
2004-01-11,-33.37
2004-01-12,-28.84
2004-01-13,-32.18
2004-01-14,-32.78
2004-01-15,-40.46
2004-01-16,-46.69
2004-01-17,-37.55
2004-01-18,-36.08
2004-01-19,-36.59
2004-01-20,-28.86
2004-01-21,-25.8
2004-01-22,-29.8
2004-01-23,-39.13
2004-01-24,-54.48
2004-01-25,-26.66
2004-01-26,-20.82
2004-01-27,-23.05
2004-01-28,-21.89
2004-01-29,-36.96
2004-01-30,-37.46
2004-01-31,-50.43
2004-02-01,-50.58
2004-02-02,-49.69
2004-02-03,-53.36
2004-02-04,-56.23
2004-02-05,-56.53
2004-02-06,-53.67
2004-02-07,-58.09
2004-02-08,-34.47
2004-02-09,-28.88
2004-02-10,-22.38
2004-02-11,-24.99
2004-02-12,-33.34
2004-02-13,-29
2004-02-14,-26.31
2004-02-15,-23.35
2004-02-16,-29.48
2004-02-17,-19.3
2004-02-18,-33.42
2004-02-19,-47.09
2004-02-20,-45.69
2004-02-21,-29.48
2004-02-22,-22.65
2004-02-23,-37.55
2004-02-24,-31.33
2004-02-25,-23.04
2004-02-26,-16.54
2004-02-27,-20.31
2004-02-28,-40.89
2004-02-29,-48.76
2004-03-01,-19.87
2004-03-02,-22.8
2004-03-03,-26.02
2004-03-04,-27.59
2004-03-05,-34.23
2004-03-06,-21.8
2004-03-07,-19.71
2004-03-08,-21.57
2004-03-09,-20.44
2004-03-10,-17.37
2004-03-11,-17.43
2004-03-12,-21.28
2004-03-13,-19.05
2004-03-14,-23.49
2004-03-15,-29.24
2004-03-16,-31.18
2004-03-17,-31.12
2004-03-18,-31.41
2004-03-19,-31.64
2004-03-20,-32.57
2004-03-21,-35.81
2004-03-22,-42.62
2004-03-23,-25.43
2004-03-24,-28.92
2004-03-25,-28.19
2004-03-26,-38.73
2004-03-27,-33.21
2004-03-28,-32.28
2004-03-29,-36.12
2004-03-30,-33.19
2004-03-31,-33.95
2004-04-01,-36.41
2004-04-02,-32.22
2004-04-03,-27.69
2004-04-04,-24.65
2004-04-05,-34.05
2004-04-06,-23.28
2004-04-07,-33.75
2004-04-08,-29.26
2004-04-09,NA
2004-04-10,NA
2004-04-11,NA
2004-04-12,NA
2004-04-13,NA
2004-04-14,NA
2004-04-15,NA
2004-04-16,NA
2004-04-17,NA
2004-04-18,-30.26
2004-04-19,-25.94
2004-04-20,-20.89
2004-04-21,-15.62
2004-04-22,-18.15
2004-04-23,-14.38
2004-04-24,-16.2
2004-04-25,-15.26
2004-04-26,-24.21
2004-04-27,-20.2
2004-04-28,-12.34
2004-04-29,-13.68
2004-04-30,-12.31
2004-05-01,-24.46
2004-05-02,-20.55
2004-05-03,-5.53
2004-05-04,-25.06
2004-05-05,-23.32
2004-05-06,-20.33
2004-05-07,-18.77
2004-05-08,-10.75
2004-05-09,-12.78
2004-05-10,-11.21
2004-05-11,-15.44
2004-05-12,-20.1
2004-05-13,-17.33
2004-05-14,-20.16
2004-05-15,-16.36
2004-05-16,-18.66
2004-05-17,-18.82
2004-05-18,-20.3
2004-05-19,-17.6
2004-05-20,-22.02
2004-05-21,-19.37
2004-05-22,-17.15
2004-05-23,-13.75
2004-05-24,-13.81
2004-05-25,-14.55
2004-05-26,-7.71
2004-05-27,-9.45
2004-05-28,-8.38
2004-05-29,-11.94
2004-05-30,-11.14
2004-05-31,-11.11
2004-06-01,-7.25
2004-06-02,-10.03
2004-06-03,-6.5
2004-06-04,-9.66
2004-06-05,-7.39
2004-06-06,-7.74
2004-06-07,-11.11
2004-06-08,-11.64
2004-06-09,-10.92
2004-06-10,-15.28
2004-06-11,-9.9
2004-06-12,-11.32
2004-06-13,-12.52
2004-06-14,-12.61
2004-06-15,-14.69
2004-06-16,-15.12
2004-06-17,-8.23
2004-06-18,-5.81
2004-06-19,-5.66
2004-06-20,-6.8
2004-06-21,-3.7
2004-06-22,-7.05
2004-06-23,-6.94
2004-06-24,-11.34
2004-06-25,-8.88
2004-06-26,-10.99
2004-06-27,-9.16
2004-06-28,-9.94
2004-06-29,-5.95
2004-06-30,-9.66
2004-07-01,-8.91
2004-07-02,-11.46
2004-07-03,-9.48
2004-07-04,-12.53
2004-07-05,-7.21
2004-07-06,-7.99
2004-07-07,-7.17
2004-07-08,-3.44
2004-07-09,-1.75
2004-07-10,-2.47
2004-07-11,-2.94
2004-07-12,-2.9
2004-07-13,-5.56
2004-07-14,-10.42
2004-07-15,-9.62
2004-07-16,-5.17
2004-07-17,-4.2
2004-07-18,-5.78
2004-07-19,-5.51
2004-07-20,-8.63
2004-07-21,-7.83
2004-07-22,-8.59
2004-07-23,-9.88
2004-07-24,-9.93
2004-07-25,-10.57
2004-07-26,-9.81
2004-07-27,-9.8
2004-07-28,-12.9
2004-07-29,-12.51
2004-07-30,-5.44
2004-07-31,-6.73
2004-08-01,-7.6
2004-08-02,-7.44
2004-08-03,-10.1
2004-08-04,-6.23
2004-08-05,-5.73
2004-08-06,-8.71
2004-08-07,-9.41
2004-08-08,-9.26
2004-08-09,-7.54
2004-08-10,-7.24
2004-08-11,-2.64
2004-08-12,-1.73
2004-08-13,-8.04
2004-08-14,-12.3
2004-08-15,-12.43
2004-08-16,-10.82
2004-08-17,-4.75
2004-08-18,-7.76
2004-08-19,-8.33
2004-08-20,-14.08
2004-08-21,-15.74
2004-08-22,-10.39
2004-08-23,-11.62
2004-08-24,-9.38
2004-08-25,-12.74
2004-08-26,-16.25
2004-08-27,-16.83
2004-08-28,-20.57
2004-08-29,-20.42
2004-08-30,-14.88
2004-08-31,-12.76
2004-09-01,-12.33
2004-09-02,-13.42
2004-09-03,-13.19
2004-09-04,-17.57
2004-09-05,-18.4
2004-09-06,-13.92
2004-09-07,-15.95
2004-09-08,-12.85
2004-09-09,-18.18
2004-09-10,-18.68
2004-09-11,-19.08
2004-09-12,-20
2004-09-13,-19.61
2004-09-14,-26.13
2004-09-15,-29.9
2004-09-16,-26.5
2004-09-17,-25.05
2004-09-18,-23.48
2004-09-19,-23.28
2004-09-20,-19.21
2004-09-21,-18.01
2004-09-22,-20.88
2004-09-23,-18.12
2004-09-24,-19.34
2004-09-25,-19.04
2004-09-26,-20.58
2004-09-27,-15.41
2004-09-28,-16.72
2004-09-29,-24.22
2004-09-30,-19.72
2004-10-01,-24.73
2004-10-02,-28.03
2004-10-03,-24.29
2004-10-04,-30.82
2004-10-05,-21.14
2004-10-06,-13.2
2004-10-07,-13.77
2004-10-08,-12.71
2004-10-09,-12.72
2004-10-10,-26.46
2004-10-11,-35.25
2004-10-12,-42.44
2004-10-13,-37.89
2004-10-14,-37.28
2004-10-15,-20.91
2004-10-16,-20.5
2004-10-17,-41.96
2004-10-18,-37.68
2004-10-19,-12.54
2004-10-20,-11.53
2004-10-21,-11.79
2004-10-22,-42.06
2004-10-23,-36.42
2004-10-24,-38.21
2004-10-25,-44.13
2004-10-26,-33.91
2004-10-27,-22.1
2004-10-28,-30.87
2004-10-29,-31.1
2004-10-30,-37.01
2004-10-31,-28.29
2004-11-01,-27.72
2004-11-02,-36.46
2004-11-03,-46.96
2004-11-04,-42.35
2004-11-05,-20.5
2004-11-06,-18.12
2004-11-07,-21.15
2004-11-08,-22.74
2004-11-09,-31.75
2004-11-10,-26.17
2004-11-11,-40.95
2004-11-12,-34.78
2004-11-13,-32.68
2004-11-14,-44.46
2004-11-15,-48.56
2004-11-16,-48.96
2004-11-17,-57.65
2004-11-18,-52.93
2004-11-19,-46.25
2004-11-20,-49.95
2004-11-21,-42.58
2004-11-22,-42.32
2004-11-23,-30.14
2004-11-24,-27.64
2004-11-25,-28.8
2004-11-26,-24.02
2004-11-27,-19.65
2004-11-28,-19.85
2004-11-29,-37
2004-11-30,-30.49
2004-12-01,-30.82
2004-12-02,-38.88
2004-12-03,-45.35
2004-12-04,-34.8
2004-12-05,-35.79
2004-12-06,-48.96
2004-12-07,-36.35
2004-12-08,-35.84
2004-12-09,-48.39
2004-12-10,-50.87
2004-12-11,-56.57
2004-12-12,-41.15
2004-12-13,-39.22
2004-12-14,-45.37
2004-12-15,-42.98
2004-12-16,-46.1
2004-12-17,-51.97
2004-12-18,-37.03
2004-12-19,-35.65
2004-12-20,-44.08
2004-12-21,-53.57
2004-12-22,-53.19
2004-12-23,-41.99
2004-12-24,-40.43
2004-12-25,-27.74
2004-12-26,-29.3
2004-12-27,-39.52
2004-12-28,-38.39
2004-12-29,-45.58
2004-12-30,-59.72
2004-12-31,-51.48
2005-01-01,-44.86
2005-01-02,-40.64
2005-01-03,-36.74
2005-01-04,-30.48
2005-01-05,-30.92
2005-01-06,-45.57
2005-01-07,-42.21
2005-01-08,-44.89
2005-01-09,-43.95
2005-01-10,-52.09
2005-01-11,-50.48
2005-01-12,-47.96
2005-01-13,-42.24
2005-01-14,-30.31
2005-01-15,-29.53
2005-01-16,-30.16
2005-01-17,-31.08
2005-01-18,-32.74
2005-01-19,-34.01
2005-01-20,-49.22
2005-01-21,-40.64
2005-01-22,-32.46
2005-01-23,-21.9
2005-01-24,-14.48
2005-01-25,-18.9
2005-01-26,-11.78
2005-01-27,-13.12
2005-01-28,-16.39
2005-01-29,-33.01
2005-01-30,-33.53
2005-01-31,-22.43
2005-02-01,-30.74
2005-02-02,-26.93
2005-02-03,-48.35
2005-02-04,-31.89
2005-02-05,-29.8
2005-02-06,-31
2005-02-07,-32.21
2005-02-08,-34.22
2005-02-09,-46.4
2005-02-10,-45.79
2005-02-11,-43.19
2005-02-12,-39.44
2005-02-13,-24.44
2005-02-14,-19.93
2005-02-15,-25.29
2005-02-16,-35.84
2005-02-17,-45.95
2005-02-18,-35.34
2005-02-19,-12.27
2005-02-20,-11.34
2005-02-21,-11.71
2005-02-22,-11.32
2005-02-23,-15.61
2005-02-24,-25.67
2005-02-25,-24.97
2005-02-26,-31.6
2005-02-27,-37.94
2005-02-28,-20.03
2005-03-01,-18.77
2005-03-02,-22.92
2005-03-03,-32.96
2005-03-04,-14.86
2005-03-05,-14.75
2005-03-06,-15.98
2005-03-07,-19.06
2005-03-08,-18.16
2005-03-09,-21.44
2005-03-10,-23.57
2005-03-11,-18.02
2005-03-12,-18.72
2005-03-13,-21.83
2005-03-14,-31.96
2005-03-15,-27.69
2005-03-16,-40.5
2005-03-17,-37.83
2005-03-18,-37.72
2005-03-19,-36.79
2005-03-20,-22.74
2005-03-21,-19.59
2005-03-22,-16.79
2005-03-23,-20.43
2005-03-24,-20.12
2005-03-25,-19.65
2005-03-26,-26.99
2005-03-27,-23.55
2005-03-28,-22.47
2005-03-29,-30.58
2005-03-30,-37.8
2005-03-31,-35.45
2005-04-01,-39.44
2005-04-02,-28.76
2005-04-03,-25.42
2005-04-04,-28.59
2005-04-05,-35.26
2005-04-06,-37.99
2005-04-07,-29.34
2005-04-08,-17.64
2005-04-09,-31.11
2005-04-10,-25.55
2005-04-11,-25.07
2005-04-12,-33.29
2005-04-13,-29.47
2005-04-14,-22.65
2005-04-15,-22
2005-04-16,-16.02
2005-04-17,-17.7
2005-04-18,-15.78
2005-04-19,-13.74
2005-04-20,-14.73
2005-04-21,-17.08
2005-04-22,-17.24
2005-04-23,-18.61
2005-04-24,-15.44
2005-04-25,-19.77
2005-04-26,-23.92
2005-04-27,-31.05
2005-04-28,-28.34
2005-04-29,-29.66
2005-04-30,-28.83
2005-05-01,-36.01
2005-05-02,-16.16
2005-05-03,-26.68
2005-05-04,-13.03
2005-05-05,-21.03
2005-05-06,-23.27
2005-05-07,-23.43
2005-05-08,-7.99
2005-05-09,-26.75
2005-05-10,-24.51
2005-05-11,-22.75
2005-05-12,-15.46
2005-05-13,-17.91
2005-05-14,-22.63
2005-05-15,-15.48
2005-05-16,-11.72
2005-05-17,-8.6
2005-05-18,-10.2
2005-05-19,-8.87
2005-05-20,-8.99
2005-05-21,-15.91
2005-05-22,-11.97
2005-05-23,-11.75
2005-05-24,-10.55
2005-05-25,-10.65
2005-05-26,-16.51
2005-05-27,-16.04
2005-05-28,-15.59
2005-05-29,-12.5
2005-05-30,-19.83
2005-05-31,-17.88
2005-06-01,-16.98
2005-06-02,-13.61
2005-06-03,-16.74
2005-06-04,-15
2005-06-05,-8.52
2005-06-06,-14.01
2005-06-07,-12.51
2005-06-08,-13.6
2005-06-09,-8.85
2005-06-10,-6.19
2005-06-11,-2.63
2005-06-12,-5.6
2005-06-13,-4.19
2005-06-14,-5.49
2005-06-15,-6.86
2005-06-16,-7.98
2005-06-17,-10.16
2005-06-18,-7.67
2005-06-19,-8.53
2005-06-20,-9.73
2005-06-21,-10.63
2005-06-22,-9.06
2005-06-23,-8.91
2005-06-24,-8.43
2005-06-25,-11.4
2005-06-26,-8.99
2005-06-27,-8.97
2005-06-28,-9.24
2005-06-29,-9.05
2005-06-30,-12.28
2005-07-01,-7.54
2005-07-02,-5.47
2005-07-03,-5.48
2005-07-04,-8.94
2005-07-05,-7.53
2005-07-06,-9.65
2005-07-07,-9.88
2005-07-08,-9.41
2005-07-09,-11.25
2005-07-10,-10.65
2005-07-11,-10.07
2005-07-12,-9.01
2005-07-13,-7.73
2005-07-14,-7.13
2005-07-15,-8.03
2005-07-16,-8.86
2005-07-17,-10.78
2005-07-18,-6.86
2005-07-19,-4.89
2005-07-20,-4.14
2005-07-21,-4.54
2005-07-22,-4.85
2005-07-23,-3.38
2005-07-24,-2.76
2005-07-25,-2.6
2005-07-26,-6.26
2005-07-27,-5.17
2005-07-28,-5.23
2005-07-29,-4.54
2005-07-30,-6.09
2005-07-31,-7.19
2005-08-01,-5.49
2005-08-02,-7.47
2005-08-03,-9.37
2005-08-04,-7.26
2005-08-05,-6.68
2005-08-06,-9.44
2005-08-07,-9.21
2005-08-08,-8.21
2005-08-09,-4.69
2005-08-10,-9.77
2005-08-11,-8.49
2005-08-12,-12.19
2005-08-13,-14.23
2005-08-14,-11.88
2005-08-15,-9.83
2005-08-16,-13.95
2005-08-17,-14.72
2005-08-18,-14.24
2005-08-19,-8.8
2005-08-20,-9.31
2005-08-21,-13.14
2005-08-22,-15.72
2005-08-23,-17.81
2005-08-24,-19.84
2005-08-25,-14.38
2005-08-26,-11.66
2005-08-27,-14.5
2005-08-28,-15.63
2005-08-29,-19.19
2005-08-30,-20.89
2005-08-31,-19.65
2005-09-01,-21.9
2005-09-02,-17.18
2005-09-03,-20.07
2005-09-04,-23.74
2005-09-05,-19.63
2005-09-06,-18.71
2005-09-07,-24.74
2005-09-08,-19.84
2005-09-09,-24.75
2005-09-10,-21.94
2005-09-11,-20.42
2005-09-12,-27.21
2005-09-13,-25.76
2005-09-14,-17.14
2005-09-15,-18.14
2005-09-16,-12.44
2005-09-17,-23.7
2005-09-18,-30.24
2005-09-19,-28.44
2005-09-20,-28.47
2005-09-21,-28.61
2005-09-22,-33.56
2005-09-23,-34.59
2005-09-24,-33.14
2005-09-25,-26.43
2005-09-26,-27.75
2005-09-27,-31.42
2005-09-28,-31.48
2005-09-29,-32.45
2005-09-30,-29.79
2005-10-01,-19.84
2005-10-02,-23.53
2005-10-03,-36.28
2005-10-04,-39.31
2005-10-05,-27.18
2005-10-06,-25.16
2005-10-07,-28.14
2005-10-08,-36.18
2005-10-09,-39.89
2005-10-10,-40.92
2005-10-11,-42.81
2005-10-12,-28.08
2005-10-13,-23.64
2005-10-14,-29.69
2005-10-15,-42.46
2005-10-16,-30.34
2005-10-17,-16.84
2005-10-18,-18.17
2005-10-19,-24.8
2005-10-20,-17.87
2005-10-21,-22.39
2005-10-22,-31.24
2005-10-23,-29.45
2005-10-24,-33.27
2005-10-25,-32.57
2005-10-26,-35.18
2005-10-27,-41.84
2005-10-28,-43.69
2005-10-29,-43.01
2005-10-30,NA
2005-10-31,NA
2005-11-01,NA
2005-11-02,NA
2005-11-03,NA
2005-11-04,NA
2005-11-05,-30.5
2005-11-06,NA
2005-11-07,NA
2005-11-08,NA
2005-11-09,NA
2005-11-10,NA
2005-11-11,NA
2005-11-12,NA
2005-11-13,NA
2005-11-14,NA
2005-11-15,NA
2005-11-16,NA
2005-11-17,NA
2005-11-18,NA
2005-11-19,NA
2005-11-20,NA
2005-11-21,NA
2005-11-22,NA
2005-11-23,NA
2005-11-24,NA
2005-11-25,NA
2005-11-26,NA
2005-11-27,NA
2005-11-28,NA
2005-11-29,NA
2005-11-30,NA
2005-12-01,NA
2005-12-02,NA
2005-12-03,NA
2005-12-04,NA
2005-12-05,NA
2005-12-06,NA
2005-12-07,NA
2005-12-08,NA
2005-12-09,NA
2005-12-10,NA
2005-12-11,NA
2005-12-12,NA
2005-12-13,NA
2005-12-14,NA
2005-12-15,NA
2005-12-16,NA
2005-12-17,NA
2005-12-18,NA
2005-12-19,NA
2005-12-20,NA
2005-12-21,NA
2005-12-22,NA
2005-12-23,NA
2005-12-24,NA
2005-12-25,NA
2005-12-26,NA
2005-12-27,NA
2005-12-28,NA
2005-12-29,NA
2005-12-30,NA
2005-12-31,NA
2006-01-01,NA
2006-01-02,NA
2006-01-03,NA
2006-01-04,NA
2006-01-05,NA
2006-01-06,NA
2006-01-07,NA
2006-01-08,NA
2006-01-09,NA
2006-01-10,NA
2006-01-11,NA
2006-01-12,NA
2006-01-13,NA
2006-01-14,NA
2006-01-15,NA
2006-01-16,NA
2006-01-17,NA
2006-01-18,NA
2006-01-19,NA
2006-01-20,NA
2006-01-21,NA
2006-01-22,NA
2006-01-23,NA
2006-01-24,NA
